Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes,,,,,,,,,,,,,,,,,,
2022,Oct,27,Recycle,R-Mixed recycling,"8,060",Mission Trail,1/27/2023,"$1,595.96",,,,,,,,,,,,,,,,,,,
2022,Oct,31,Recycle,R-Mixed recycling,"14,260",Mission Trail,1/27/2023,"$1,633.16",,,,,,,,,,,,,,,,,,,
2022,Nov,9,Compost,C-Yardwaste,"13,160",Mission Trail,1/27/2023,"$1,107.95",,,,,,,,,,,,,,,,,,,
2022,Nov,17,Compost,C-Yardwaste,"12,200",Mission Trail,1/27/2023,"$1,084.22",,,,,,,,,,,,,,,,,,,
2022,Nov,3,Landfill,L-Landfill,"20,260",Mission Trail,1/27/2023,"$1,748.04",,,,,,,,,,,,,,,,,,,
2022,Nov,7,Landfill,L-Landfill,"15,840",Mission Trail,1/27/2023,"$1,619.90",,,,,,,,,,,,,,,,,,,
2022,Nov,10,Landfill,L-Landfill,"15,700",Mission Trail,1/27/2023,"$1,615.84",,,,,,,,,,,,,,,,,,,
2022,Nov,14,Landfill,L-Landfill,"14,720",Mission Trail,1/27/2023,"$1,587.43",,,,,,,,,,,,,,,,,,,
2022,Nov,17,Landfill,L-Landfill,"15,740",Mission Trail,1/27/2023,"$1,617.00",,,,,,,,,,,,,,,,,,,
2022,Nov,21,Landfill,L-Landfill,"13,640",Mission Trail,1/27/2023,"$1,556.12",,,,,,,,,,,,,,,,,,,
2022,Nov,28,Landfill,L-Landfill,"13,320",Mission Trail,1/27/2023,"$1,546.85",,,,,,,,,,,,,,,,,,,
2022,Nov,7,Recycle,R-Mixed recycling,"9,500",Mission Trail,1/27/2023,"$1,604.60",,,,,,,,,,,,,,,,,,,
2022,Nov,10,Recycle,R-Mixed recycling,"9,400",Mission Trail,1/27/2023,"$1,604.00",,,,,,,,,,,,,,,,,,,
2022,Nov,14,Recycle,R-Mixed recycling,"6,060",Mission Trail,1/27/2023,"$1,583.96",,,,,,,,,,,,,,,,,,,
2022,Nov,17,Recycle,R-Mixed recycling,"9,300",Mission Trail,1/27/2023,"$1,603.40",,,,,,,,,,,,,,,,,,,
2022,Nov,21,Recycle,R-Mixed recycling,"6,540",Mission Trail,1/27/2023,"$1,586.84",,,,,,,,,,,,,,,,,,,
2022,Nov,28,Recycle,R-Mixed recycling,"4,900",Mission Trail,1/27/2023,"$1,577.00",,,,,,,,,,,,,,,,,,,
2022,Dec,1,Compost,C-Yardwaste,"9,240",Mission Trail,1/27/2023,"$1,011.07",,,,,,,,,,,,,,,,,,,
2022,Dec,2,Compost,C-Yardwaste,"8,860",Mission Trail,1/27/2023,"$1,001.67",,,,,,,,,,,,,,,,,,,
2022,Dec,7,Compost,C-Yardwaste,"17,060",Mission Trail,1/27/2023,"$1,204.34",,,,,,,,,,,,,,,,,,,
2022,Dec,12,Compost,C-Yardwaste,"15,820",Mission Trail,1/27/2023,"$1,173.69","** mission trail charged 7 weight fees and 6 box fees, no box fee for 12/12/22",,,,,,,,,,,,,,,,,,
2022,Dec,15,Compost,C-Yardwaste,"15,360",Mission Trail,1/27/2023,"$1,162.32",,,,,,,,,,,,,,,,,,,
2022,Dec,19,Compost,C-Yardwaste,"12,840",Mission Trail,1/27/2023,"$1,100.04",,,,,,,,,,,,,,,,,,,
2022,Dec,1,Compost,C-Yardwaste,"9,240","$1,011.07 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,2,Compost,C-Yardwaste,"8,860","$1,001.67 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,7,Compost,C-Yardwaste,"17,060","$1,204.34 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,12,Compost,C-Yardwaste,"15,820","$1,173.69 ",GT,1/27/23,"** mission trail charged 7 weight fees and 6 box fees, no box fee for 12/12/22",,,,,,,,,,,,,,,,,,
2022,Dec,15,Compost,C-Yardwaste,"15,360","$1,162.32 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,19,Compost,C-Yardwaste,"12,840","$1,100.04 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,1,Landfill,L-Landfill,"12,120","$1,512.06 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,5,Landfill,L-Landfill,"12,980","$1,536.99 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,8,Landfill,L-Landfill,"11,700","$1,499.88 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,12,Landfill,L-Landfill,"13,900","$1,563.66 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,15,Landfill,L-Landfill,"16,800","$1,647.73 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,19,Landfill,L-Landfill,"7,500","$1,378.13 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,22,Landfill,L-Landfill,"4,000","$1,276.66 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,1,Recycle,R-Mixed recycling,"7,920","$1,595.12 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,5,Recycle,R-Mixed recycling,"5,660","$1,581.56 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,8,Recycle,R-Mixed recycling,"8,040","$1,595.84 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,12,Recycle,R-Mixed recycling,"8,760","$1,600.16 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,15,Recycle,R-Mixed recycling,"6,520","$1,586.72 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,19,Recycle,R-Mixed recycling,"3,840","$1,570.64 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,22,Recycle,R-Mixed recycling,"3,400","$1,568.00 ",GT,1/27/23,,,,,,,,,,,,,,,,,,,
2022,Dec,12,Compost,C-Yardwaste,"15,820",$890.27 ,GT,1/27/23,,,,,,,,,,,,,,,,,,,
2023,Mar,28,Recycle,R-Metal,"7,840",($524.37),GT,5/5/23,Cost negative because they pay us for the metal,,,,,,,,,,,,,,,,,,
2023,Apr,4,Recycle,R-Metal,"7,140",($349.58),GT,5/5/23,Cost negative because they pay us for the metal,,,,,,,,,,,,,,,,,,
2023,Apr,21,Recycle,R-Metal,"4,960",,GT,7/20/23,,,,,,,,,,,,,,,,,,,
2023,Jan,5,Landfill,L-Landfill,"10,220","$1,456.98 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,9,Landfill,L-Landfill,"6,240","$1,341.60 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,12,Landfill,L-Landfill,"12,340","$1,518.44 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,16,Landfill,L-Landfill,"13,560","$1,553.80 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,19,Landfill,L-Landfill,"17,120","$1,657.01 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,23,Landfill,L-Landfill,"16,180","$1,629.76 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,26,Landfill,L-Landfill,"14,980","$1,594.97 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,30,Landfill,L-Landfill,"15,380","$1,606.57 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,3,Compost,C-Yardwaste,"10,760","$1,048.63 ",GT,8/8/23,cost updated 8/25/23 LK,,,,,,,,,,,,,,,,,,
2023,Jan,10,Compost,C-Yardwaste,"17,120","$1,205.82 ",GT,8/8/23,cost updated 8/25/23 LK,,,,,,,,,,,,,,,,,,
2023,Jan,12,Compost,C-Yardwaste,"13,740","$1,122.20 ",GT,8/8/23,cost updated 8/25/23 LK,,,,,,,,,,,,,,,,,,
2023,Jan,17,Compost,C-Yardwaste,"14,520","$1,141.56 ",GT,8/8/23,cost updated 8/25/23 LK,,,,,,,,,,,,,,,,,,
2023,Jan,26,Compost,C-Yardwaste,"11,160","$1,058.52 ",GT,8/8/23,cost updated 8/25/23 LK,,,,,,,,,,,,,,,,,,
2023,Jan,5,Recycle,R-Mixed recycling,"8,480","$1,598.48 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,9,Recycle,R-Mixed recycling,"11,800","$1,618.40 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,12,Recycle,R-Mixed recycling,"8,800","$1,600.40 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,16,Recycle,R-Mixed recycling,"6,160","$1,584.56 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,19,Recycle,R-Mixed recycling,"8,860","$1,600.76 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,23,Recycle,R-Mixed recycling,"9,140","$1,602.44 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,26,Recycle,R-Mixed recycling,"8,420","$1,598.12 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Jan,30,Recycle,R-Mixed recycling,"6,920","$1,589.12 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,,Compost,C-Foodscraps,"72,000",$154.44 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,,Compost,C-Organics,"48,600",$830.01 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,,Recycle,R-Mixed recycling,262,"$2,968.78 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,,Landfill,L-Landfill,"1,656","$6,208.14 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,1,Compost,C-Yardwaste,"8,160",$984.37 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,7,Compost,C-Yardwaste,"6,900",$953.23 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,14,Compost,C-Yardwaste,"5,760",$925.06 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,20,Compost,C-Yardwaste,"6,120",$933.96 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,27,Compost,C-Yardwaste,"7,780",$974.98 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,2,Landfill,L-Landfill,"17,900","$1,679.62 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,6,Landfill,L-Landfill,"14,840","$1,590.91 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,9,Landfill,L-Landfill,"14,380","$1,577.58 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,13,Landfill,L-Landfill,"16,200","$1,630.34 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,16,Landfill,L-Landfill,"14,460","$1,579.90 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,20,Landfill,L-Landfill,"13,580","$1,554.38 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,22,Landfill,L-Landfill,"12,740","$1,530.03 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,23,Landfill,L-Landfill,"13,900","$1,563.66 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,27,Landfill,L-Landfill,"13,560","$1,553.80 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,2,Recycle,R-Mixed recycling,"8,780","$1,600.28 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,6,Recycle,R-Mixed recycling,"6,880","$1,588.88 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,9,Recycle,R-Mixed recycling,"8,740","$1,600.04 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,13,Recycle,R-Mixed recycling,"7,600","$1,593.20 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,16,Recycle,R-Mixed recycling,"6,320","$1,585.52 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,20,Recycle,R-Mixed recycling,"7,460","$1,592.36 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,23,Recycle,R-Mixed recycling,"5,700","$1,581.80 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Feb,27,Recycle,R-Mixed recycling,"8,120","$1,596.32 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,,Compost,C-Foodscraps,"72,000",$154.44 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,,Compost,C-Organics,"48,600",$829.71 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,,Recycle,R-Mixed recycling,262,"$2,968.78 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,,Landfill,L-Landfill,"1,656","$6,208.14 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,7,Compost,C-Yardwaste,"12,860","$1,100.53 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,10,Compost,C-Yardwaste,"10,060","$1,031.33 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,20,Compost,C-Yardwaste,"10,900","$1,052.09 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,28,Compost,C-Yardwaste,"14,960","$1,152.44 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,2,Landfill,L-Landfill,"18,640","$1,701.07 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,6,Landfill,L-Landfill,"18,740","$1,703.97 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,9,Landfill,L-Landfill,"13,960","$1,565.40 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,14,Landfill,L-Landfill,"15,520","$1,610.62 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,16,Landfill,L-Landfill,"13,940","$1,564.82 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,20,Landfill,L-Landfill,"14,280","$1,574.68 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,23,Landfill,L-Landfill,"15,600","$1,612.94 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,27,Landfill,L-Landfill,"13,560","$1,553.80 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,30,Landfill,L-Landfill,"8,940","$1,419.87 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,2,Recycle,R-Mixed recycling,"6,760","$1,588.16 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,6,Recycle,R-Mixed recycling,"6,400","$1,586.00 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,9,Recycle,R-Mixed recycling,"7,300","$1,591.40 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,13,Recycle,R-Mixed recycling,"7,000","$1,589.60 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,16,Recycle,R-Mixed recycling,"9,460","$1,604.36 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,20,Recycle,R-Mixed recycling,"7,420","$1,592.12 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,23,Recycle,R-Mixed recycling,"8,820","$1,600.52 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,27,Recycle,R-Mixed recycling,"5,660","$1,581.56 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Mar,30,Recycle,R-Mixed recycling,"4,840","$1,576.64 ",GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Apr,,Recycle,R-Mixed recycling,524,$308.88 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Apr,,Landfill,L-Landfill,"1,656",$829.71 ,GT,8/8/23,,,,,,,,,,,,,,,,,,,
2023,Apr,4,Compost,C-Yardwaste,"11,360","$1,063.46 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,11,Compost,C-Yardwaste,"10,060","$1,031.33 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,20,Compost,C-Yardwaste,"11,380","$1,063.96 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,28,Compost,C-Yardwaste,"9,980","$1,029.36 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,3,Landfill,L-Landfill,"29,800","$2,024.60 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,6,Landfill,L-Landfill,"15,080","$1,597.87 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,10,Landfill,L-Landfill,"10,500","$1,465.10 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,13,Landfill,L-Landfill,"14,740","$1,588.01 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,17,Landfill,L-Landfill,"14,800","$1,589.75 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,20,Landfill,L-Landfill,"16,380","$1,635.56 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,24,Landfill,L-Landfill,"13,920","$1,564.24 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,27,Landfill,L-Landfill,"15,500","$1,610.05 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,3,Recycle,R-Mixed recycling,"4,320","$1,573.52 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,6,Recycle,R-Mixed recycling,"8,740","$1,600.04 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,10,Recycle,R-Mixed recycling,"9,820","$1,606.52 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,13,Recycle,R-Mixed recycling,"9,740","$1,606.04 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,17,Recycle,R-Mixed recycling,"8,040","$1,595.84 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,20,Recycle,R-Mixed recycling,"8,740","$1,600.04 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,24,Recycle,R-Mixed recycling,"7,760","$1,594.16 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Apr,28,Recycle,R-Mixed recycling,"9,280","$1,603.28 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,,Compost,C-Organics,"40,500","$5,173.45 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,,Recycle,R-Mixed recycling,262,$154.44 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,,Landfill,L-Landfill,552,$276.57 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,10,Compost,C-Yardwaste,"12,800","$1,099.05 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,18,Compost,C-Yardwaste,"9,540","$1,018.48 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,23,Compost,C-Yardwaste,"5,720",$924.07 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,31,Compost,C-Yardwaste,"9,340","$1,013.54 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,1,Landfill,L-Landfill,"12,880","$1,534.09 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,4,Landfill,L-Landfill,"17,280","$1,661.65 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,8,Landfill,L-Landfill,"12,620","$1,526.55 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,11,Landfill,L-Landfill,"15,540","$1,611.20 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,15,Landfill,L-Landfill,"13,340","$1,547.43 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,18,Landfill,L-Landfill,"17,720","$1,674.40 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,19,Landfill,L-Landfill,"13,380","$1,548.59 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,22,Landfill,L-Landfill,"15,620","$1,613.52 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,25,Landfill,L-Landfill,"15,960","$1,623.38 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,29,Landfill,L-Landfill,"15,140","$1,599.61 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,1,Recycle,R-Mixed recycling,"6,900","$1,589.00 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,4,Recycle,R-Mixed recycling,"8,600","$1,599.20 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,8,Recycle,R-Mixed recycling,"6,940","$1,589.24 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,11,Recycle,R-Mixed recycling,"9,040","$1,601.84 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,15,Recycle,R-Mixed recycling,"6,520","$1,586.72 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,18,Recycle,R-Mixed recycling,"7,500","$1,592.60 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,22,Recycle,R-Mixed recycling,"6,560","$1,586.96 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,25,Recycle,R-Mixed recycling,"7,940","$1,595.24 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,May,29,Recycle,R-Mixed recycling,"7,540","$1,592.84 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,8,Compost,C-Yardwaste,"10,120","$1,032.82 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,14,Compost,C-Yardwaste,"8,680",$997.23 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,22,Compost,C-Yardwaste,"6,940",$954.22 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,28,Compost,C-Yardwaste,"7,260",$962.13 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,,Compost,C-Foodscraps,"72,000","$2,968.78 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,,Compost,C-Organics,"48,600","$6,208.14 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,1,Landfill,L-Landfill,"13,820","$1,561.34 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,5,Landfill,L-Landfill,"11,340","$1,489.45 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,8,Landfill,L-Landfill,"17,720","$1,674.40 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,12,Landfill,L-Landfill,"16,980","$1,652.95 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,13,Landfill,L-Landfill,"1,400",$996.59 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,13,Landfill,L-Landfill,"2,780","$1,036.59 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,13,Landfill,L-Landfill,"2,140","$1,018.04 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,13,Landfill,L-Landfill,"15,920","$1,622.22 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,15,Landfill,L-Landfill,"17,580","$1,670.34 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Landfill,L-Landfill,"7,900","$1,185.02 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Landfill,L-Landfill,"7,760","$1,180.96 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Landfill,L-Landfill,"5,100","$1,103.85 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Landfill,L-Landfill,"7,820","$1,182.70 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Landfill,L-Landfill,"7,320","$1,168.21 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Landfill,L-Landfill,"7,620","$1,176.90 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Landfill,L-Landfill,"13,460","$1,550.91 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,17,Landfill,L-Landfill,"14,440","$1,579.32 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,19,Landfill,L-Landfill,"6,140","$1,134.00 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,19,Landfill,L-Landfill,"6,760","$1,151.97 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,19,Landfill,L-Landfill,"12,400","$1,520.18 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,22,Landfill,L-Landfill,"15,980","$1,623.96 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,26,Landfill,L-Landfill,"15,420","$1,607.73 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,29,Landfill,L-Landfill,"9,520","$1,436.68 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,,Landfill,L-Landfill,"1,656",$553.14 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,1,Recycle,R-Mixed recycling,"5,820","$1,582.52 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,5,Recycle,R-Mixed recycling,"6,780","$1,588.28 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,8,Recycle,R-Mixed recycling,"8,680","$1,599.68 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,12,Recycle,R-Mixed recycling,"8,640","$1,599.44 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,13,Recycle,R-Mixed recycling,"4,580","$1,575.08 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,15,Recycle,R-Mixed recycling,"12,720","$1,623.92 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,16,Recycle,R-Mixed recycling,"12,280","$1,621.28 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,17,Recycle,R-Mixed recycling,"7,760","$1,594.16 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,19,Recycle,R-Mixed recycling,"7,400","$1,592.00 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,22,Recycle,R-Mixed recycling,"9,000","$1,601.60 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,26,Recycle,R-Mixed recycling,"4,840","$1,576.64 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,29,Recycle,R-Mixed recycling,"4,680","$1,575.68 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jun,,Recycle,R-Mixed recycling,262,$154.44 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jul,,Compost,C-Foodscraps,"72,000","$3,115.76 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jul,,Compost,C-Organics,"48,600","$6,515.16 ",GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jul,,Recycle,R-Mixed recycling,262,$162.08 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
2023,Jul,,Landfill,L-Landfill,"1,656",$899.28 ,GT,8/9/23,,,,,,,,,,,,,,,,,,,
